dataset_id,n_patients,n_patients_level,median_survival_time,median_survival_time_level,censoring_rate,censoring_rate_level,max_follow_up_time,risk_table
exponential_low_low_medium_9_1,51,low,6.438160127887824,low,0.28997765501878797,medium,,"[51, 34, 18, 10, 7, 4, 3, 2, 2, 2, 1]"
exponential_low_low_high_0_0,41,low,5.612442677314831,low,0.6863585661387888,high,,"[41, 27, 18, 13, 7, 5, 4, 3, 2, 0]"
exponential_low_low_high_0_1,51,low,8.228458283756213,low,0.6941123671543986,high,,"[51, 24, 14, 6, 2, 1, 1, 1, 1, 0]"
exponential_low_low_high_1_0,60,low,6.2778634570763865,low,0.6687978313336765,high,,"[60, 16, 7, 4, 3, 2, 2, 1, 1, 1]"
exponential_low_low_high_1_1,37,low,5.699042090159083,low,0.6798925973574185,high,,"[37, 15, 8, 4, 2, 2, 2, 1, 1, 1]"
exponential_low_low_high_2_0,42,low,5.807418696331883,low,0.7007402295197138,high,,"[42, 24, 18, 13, 8, 5, 4, 4, 2, 1, 1, 0]"
exponential_low_low_high_2_1,72,low,6.3633598114730425,low,0.5994195298527687,high,,"[72, 45, 29, 15, 10, 5, 3, 2, 2, 1, 1, 0]"
exponential_low_low_high_3_0,38,low,7.1225639816082715,low,0.6799680188894702,high,,"[38, 23, 12, 9, 7, 3, 1, 1, 1, 1]"
exponential_low_low_high_3_1,49,low,6.5510949630747906,low,0.5332970228227619,high,,"[49, 27, 19, 11, 8, 5, 4, 1, 1, 1, 1]"
exponential_low_low_high_4_0,38,low,6.2719147227888925,low,0.6388288278153326,high,,"[38, 20, 13, 9, 4, 4, 4, 4, 3, 2, 1]"
exponential_low_low_high_4_1,39,low,7.263363116848534,low,0.8085003554968215,high,,"[39, 22, 10, 7, 5, 5, 5, 2, 1, 0]"
exponential_low_low_high_5_0,50,low,4.677781630161249,low,0.6033353749964759,high,,"[50, 35, 30, 21, 16, 13, 10, 9, 7, 6, 4, 4, 3, 3, 1, 0]"
exponential_low_low_high_5_1,33,low,7.0794228275966455,low,0.7739154208361929,high,,"[33, 21, 17, 12, 9, 6, 4, 2, 2, 2, 1]"
exponential_low_low_high_6_0,48,low,4.387119317402283,low,0.6706210231670974,high,,"[48, 29, 16, 11, 7, 5, 4, 3, 2, 1]"
exponential_low_low_high_6_1,75,low,5.031507623895289,low,0.7090894823922568,high,,"[75, 33, 18, 13, 7, 5, 4, 4, 3, 2, 1, 1]"
exponential_low_low_high_7_0,58,low,5.733288301218422,low,0.782214154745005,high,,"[58, 31, 18, 10, 5, 4, 4, 3, 2, 0]"
exponential_low_low_high_7_1,49,low,5.501786024865425,low,0.8347185426742765,high,,"[49, 28, 21, 14, 9, 6, 5, 4, 4, 1, 0]"
exponential_low_low_high_8_0,53,low,7.970536245004819,low,0.7661637849434407,high,,"[53, 32, 23, 16, 10, 6, 4, 3, 2, 2, 1]"
exponential_low_low_high_8_1,47,low,5.7385499066413015,low,0.6721237545696793,high,,"[47, 30, 20, 15, 8, 8, 4, 3, 2, 1, 1, 1]"
exponential_low_low_high_9_0,59,low,7.563433240634186,low,0.767856227939034,high,,"[59, 16, 3, 2, 2, 1, 1, 1, 1, 1]"
exponential_low_low_high_9_1,47,low,5.763421574499922,low,0.7015991662840322,high,,"[47, 16, 5, 2, 1, 1, 1, 1, 1, 1, 0]"
exponential_low_medium_low_0_0,46,low,12.03460311637934,medium,0.06632446248907876,low,,"[46, 28, 13, 6, 5, 2, 1, 1, 1, 1]"
exponential_low_medium_low_0_1,51,low,15.087053818261943,medium,0.06397806581134247,low,,"[51, 31, 16, 8, 6, 2, 1, 1, 1, 1]"
exponential_low_medium_low_1_0,54,low,14.568760539943911,medium,0.050957135792983776,low,,"[54, 23, 9, 4, 3, 2, 1, 1, 1, 1]"
exponential_low_medium_low_1_1,52,low,9.35695813962337,medium,0.03915145081954448,low,,"[52, 25, 11, 4, 3, 2, 2, 1, 1, 1]"
exponential_low_medium_low_2_0,52,low,10.261275162217043,medium,0.07695278490164437,low,,"[52, 38, 26, 16, 8, 6, 3, 3, 3, 1, 1]"
exponential_low_medium_low_2_1,41,low,11.856012646379625,medium,0.0527289566608631,low,,"[41, 33, 22, 14, 8, 6, 2, 2, 1, 1, 1]"
exponential_low_medium_low_3_0,37,low,10.544483047827988,medium,0.04317464571872635,low,,"[37, 25, 16, 13, 9, 5, 5, 2, 2, 2, 1]"
exponential_low_medium_low_3_1,49,low,13.29625221672034,medium,0.05437473385711719,low,,"[49, 31, 21, 13, 9, 4, 3, 2, 1, 1]"
exponential_low_medium_low_4_0,48,low,13.114283369002909,medium,0.036489386050631456,low,,"[48, 29, 15, 8, 5, 4, 2, 1, 1, 1]"
exponential_low_medium_low_4_1,49,low,12.62448698357699,medium,0.061186150052151264,low,,"[49, 27, 15, 7, 4, 4, 2, 1, 1, 1]"
exponential_low_medium_low_5_0,45,low,11.717920640187014,medium,0.06134679298111329,low,,"[45, 34, 27, 20, 17, 13, 9, 7, 5, 1]"
exponential_low_medium_low_5_1,52,low,12.33958277358275,medium,0.06290565927301325,low,,"[52, 42, 32, 26, 21, 15, 8, 5, 5, 3]"
exponential_low_medium_low_6_0,58,low,13.49981482960748,medium,0.05249970814501627,low,,"[58, 31, 20, 14, 7, 5, 3, 3, 2, 1]"
exponential_low_medium_low_6_1,54,low,9.472850542015951,medium,0.029277453668166656,low,,"[54, 30, 20, 13, 6, 4, 2, 2, 1, 1]"
exponential_low_medium_low_7_0,55,low,12.024139246360669,medium,0.06919357653746405,low,,"[55, 35, 25, 14, 10, 7, 5, 4, 2, 1]"
exponential_low_medium_low_7_1,30,low,15.426504498756037,medium,0.06484154052836498,low,,"[30, 21, 14, 7, 5, 5, 4, 3, 2, 1]"
exponential_low_medium_low_8_0,42,low,9.888989937730921,medium,0.03705670193408568,low,,"[42, 25, 15, 10, 8, 5, 3, 3, 3, 0]"
exponential_low_medium_low_8_1,58,low,10.85322300008254,medium,0.08446983661706774,low,,"[58, 38, 28, 19, 16, 9, 6, 5, 3, 2, 0]"
exponential_low_medium_low_9_0,49,low,14.11733381103195,medium,0.03557588475862751,low,,"[49, 25, 9, 7, 3, 2, 1, 1, 1, 1]"
exponential_low_medium_low_9_1,37,low,15.388722218844578,medium,0.058713026710019,low,,"[37, 18, 6, 5, 2, 1, 1, 1, 1, 1]"
exponential_low_medium_medium_0_0,63,low,13.629134608033821,medium,0.3592402748053941,medium,,"[63, 33, 16, 8, 5, 1, 1, 1, 1, 1]"
exponential_low_medium_medium_0_1,44,low,9.091523165018854,medium,0.373306387727661,medium,,"[44, 23, 14, 8, 5, 3, 1, 1, 1, 1]"
exponential_low_medium_medium_1_0,61,low,12.566434979352566,medium,0.24556126342133258,medium,,"[61, 19, 10, 4, 3, 2, 1, 1, 1, 0]"
exponential_low_medium_medium_1_1,50,low,9.849345668112392,medium,0.2985293982504387,medium,,"[50, 23, 8, 3, 2, 2, 1, 1, 1, 1]"
exponential_low_medium_medium_2_0,38,low,10.865556343175195,medium,0.30943605806767827,medium,,"[38, 28, 18, 13, 7, 4, 2, 1, 1, 0]"
exponential_low_medium_medium_2_1,73,low,11.308961767677209,medium,0.3764337357741384,medium,,"[73, 35, 18, 10, 6, 5, 2, 1, 1, 1]"
exponential_low_medium_medium_3_0,42,low,15.151315120888398,medium,0.16212520989343668,medium,,"[42, 28, 20, 14, 7, 6, 3, 2, 2, 1]"
exponential_low_medium_medium_3_1,40,low,9.086132364250508,medium,0.2933440888215768,medium,,"[40, 24, 16, 11, 10, 4, 4, 3, 1, 1, 1]"
exponential_low_medium_medium_4_0,50,low,10.892706905772668,medium,0.24245883593881812,medium,,"[50, 25, 12, 7, 4, 3, 1, 1, 1, 1]"
exponential_low_medium_medium_4_1,67,low,11.56254809705092,medium,0.2093889989326117,medium,,"[67, 29, 17, 10, 5, 5, 2, 1, 1, 1]"
exponential_low_medium_medium_5_0,57,low,10.264778839300499,medium,0.28267382496335874,medium,,"[57, 44, 28, 22, 18, 9, 6, 5, 2, 1]"
exponential_low_medium_medium_5_1,56,low,13.847267011669263,medium,0.3081635706534616,medium,,"[56, 42, 28, 22, 17, 10, 4, 4, 3, 1, 1]"
exponential_low_medium_medium_6_0,46,low,15.535501747413427,medium,0.32598961575293683,medium,,"[46, 27, 15, 11, 8, 3, 1, 1, 1, 1]"
exponential_low_medium_medium_6_1,42,low,9.214780194166272,medium,0.418679967771608,medium,,"[42, 23, 16, 11, 10, 7, 6, 4, 1, 1]"
exponential_low_medium_medium_7_0,44,low,12.904529927060668,medium,0.22420956549404208,medium,,"[44, 29, 18, 12, 9, 7, 5, 5, 4, 1, 1]"
exponential_low_medium_medium_7_1,60,low,9.662941829941019,medium,0.35665347309285855,medium,,"[60, 32, 24, 14, 8, 7, 5, 3, 2, 1, 1]"
exponential_low_medium_medium_8_0,48,low,13.053997487420121,medium,0.27510799967191985,medium,,"[48, 29, 22, 14, 11, 6, 3, 3, 3, 2, 0]"
exponential_low_medium_medium_8_1,55,low,13.831389601305158,medium,0.21434184705282108,medium,,"[55, 32, 21, 17, 14, 8, 6, 3, 3, 0]"
exponential_low_medium_medium_9_0,42,low,12.787041506095257,medium,0.37463993638069054,medium,,"[42, 22, 13, 7, 4, 2, 1, 1, 1, 1]"
exponential_low_medium_medium_9_1,28,low,14.057091131918707,medium,0.3643929017596431,medium,,"[28, 12, 5, 4, 2, 1, 1, 1, 1, 1]"
exponential_low_medium_high_0_0,52,low,11.511266776679726,medium,0.780569345745344,high,,"[52, 19, 10, 6, 3, 1, 1, 1, 1, 1]"
exponential_low_medium_high_0_1,46,low,16.182343919641966,medium,0.7261114393885848,high,,"[46, 28, 20, 15, 10, 4, 3, 2, 2, 1]"
exponential_low_medium_high_1_0,34,low,13.243285422506895,medium,0.7769510969680203,high,,"[34, 15, 7, 3, 2, 2, 2, 2, 1, 1]"
exponential_low_medium_high_1_1,47,low,12.129768408311925,medium,0.785143683836127,high,,"[47, 10, 5, 2, 1, 1, 1, 1, 1, 1]"
exponential_low_medium_high_2_0,44,low,12.121794010742002,medium,0.6250068176484289,high,,"[44, 27, 20, 12, 7, 6, 4, 1, 1, 1, 0]"
exponential_low_medium_high_2_1,51,low,15.051162999966788,medium,0.6411843640986576,high,,"[51, 25, 12, 8, 6, 4, 3, 3, 1, 1]"
exponential_low_medium_high_3_0,45,low,10.806875706349686,medium,0.6674445124910298,high,,"[45, 24, 16, 7, 5, 3, 3, 1, 1, 1, 1]"
exponential_low_medium_high_3_1,45,low,11.423778278140604,medium,0.8219925092933509,high,,"[45, 22, 16, 7, 6, 5, 3, 2, 1, 1]"
exponential_low_medium_high_4_0,60,low,12.304606828570696,medium,0.7535715949100296,high,,"[60, 25, 9, 5, 4, 3, 2, 1, 1, 1]"
exponential_low_medium_high_4_1,40,low,12.276980444286497,medium,0.6146006971040735,high,,"[40, 22, 11, 6, 5, 5, 4, 3, 1, 1]"
exponential_low_medium_high_5_0,56,low,13.61617589630734,medium,0.7494426899049176,high,,"[56, 37, 25, 13, 12, 11, 9, 5, 3, 2, 1]"
exponential_low_medium_high_5_1,50,low,13.083942394449249,medium,0.6972181030462478,high,,"[50, 31, 17, 14, 12, 11, 7, 4, 3, 2, 1]"
exponential_low_medium_high_6_0,63,low,13.096818096554005,medium,0.6635904949178295,high,,"[63, 29, 17, 14, 9, 4, 3, 1, 1, 0]"
exponential_low_medium_high_6_1,55,low,12.896767272703704,medium,0.5861702359334175,high,,"[55, 27, 16, 10, 8, 5, 3, 3, 1, 1]"
exponential_low_medium_high_7_0,29,low,11.605652446499487,medium,0.68697463511432,high,,"[29, 15, 9, 5, 1, 1, 1, 1, 1, 1]"
exponential_low_medium_high_7_1,62,low,9.685059744305711,medium,0.8407700763187143,high,,"[62, 32, 20, 12, 8, 6, 5, 3, 3, 1]"
exponential_low_medium_high_8_0,58,low,12.547302124514161,medium,0.6287654996764231,high,,"[58, 35, 22, 11, 9, 6, 4, 3, 2, 1]"
exponential_low_medium_high_8_1,55,low,13.23854133348809,medium,0.793982629605327,high,,"[55, 29, 18, 11, 9, 7, 5, 5, 3, 1]"
exponential_low_medium_high_9_0,37,low,8.134447930743947,medium,0.6068388899695658,high,,"[37, 14, 3, 2, 1, 1, 1, 1, 1, 1]"
exponential_low_medium_high_9_1,31,low,15.968034852470293,medium,0.6018484552104294,high,,"[31, 10, 3, 2, 1, 1, 1, 1, 1, 1]"
exponential_low_high_low_0_0,54,low,38.601293075354214,high,0.010674750990028382,low,,"[54, 31, 16, 8, 6, 1, 1, 1, 1, 1]"
exponential_low_high_low_0_1,50,low,37.38684080557699,high,0.025849126510261097,low,,"[50, 29, 15, 7, 5, 1, 1, 1, 1, 1]"
exponential_low_high_low_1_0,50,low,36.46391773438258,high,0.08475116506559197,low,,"[50, 23, 9, 4, 3, 2, 1, 1, 1, 1]"
exponential_low_high_low_1_1,38,low,31.908902877310705,high,0.05200759821267543,low,,"[38, 17, 7, 3, 2, 2, 1, 1, 1, 1]"
exponential_low_high_low_2_0,42,low,33.27147976522558,high,0.04685355243019413,low,,"[42, 30, 21, 12, 8, 4, 3, 3, 1, 1]"
exponential_low_high_low_2_1,42,low,27.83060152109751,high,0.06262540633074551,low,,"[42, 30, 21, 12, 7, 3, 3, 3, 1, 1]"
exponential_low_high_low_3_0,59,low,32.20062592516319,high,0.05663642625698508,low,,"[59, 39, 26, 13, 12, 6, 4, 2, 2, 0]"
exponential_low_high_low_3_1,57,low,31.055767901817866,high,0.04007092142004322,low,,"[57, 36, 23, 12, 10, 4, 4, 1, 1, 1]"
exponential_low_high_low_4_0,50,low,40.60248163588644,high,0.04341404573075846,low,,"[50, 27, 14, 7, 4, 3, 1, 1, 1, 1]"
exponential_low_high_low_4_1,54,low,40.54772124615225,high,0.04964524462126866,low,,"[54, 27, 16, 9, 6, 4, 2, 1, 1, 1]"
exponential_low_high_low_5_0,28,low,30.351136905660745,high,0.06166056534516996,low,,"[28, 20, 17, 13, 10, 8, 5, 4, 4, 2]"
exponential_low_high_low_5_1,47,low,37.95296820246202,high,0.08780829153989672,low,,"[47, 36, 28, 19, 15, 11, 7, 6, 5, 2]"
exponential_low_high_low_6_0,54,low,22.473015003297583,high,0.06095944081342397,low,,"[54, 32, 20, 17, 12, 6, 3, 3, 1, 1]"
exponential_low_high_low_6_1,43,low,32.337140234224975,high,0.08523637518865204,low,,"[43, 25, 15, 11, 7, 5, 3, 3, 1, 1]"
exponential_low_high_low_7_0,53,low,37.34328965109427,high,0.05386815605560152,low,,"[53, 33, 22, 11, 9, 7, 5, 4, 2, 1]"
exponential_low_high_low_7_1,49,low,41.76954473904959,high,0.036271242954882536,low,,"[49, 32, 22, 11, 8, 6, 4, 3, 1, 1]"
exponential_low_high_low_8_0,47,low,40.48962503817118,high,0.038100211950798275,low,,"[47, 30, 20, 13, 10, 7, 5, 3, 3, 1]"
exponential_low_high_low_8_1,41,low,50.80130081700792,high,0.06719230285228382,low,,"[41, 24, 16, 10, 8, 5, 3, 3, 3, 1]"
exponential_low_high_low_9_0,39,low,35.65841177567557,high,0.04805220719478938,low,,"[39, 20, 6, 4, 2, 1, 1, 1, 1, 1]"
exponential_low_high_low_9_1,35,low,35.99435159663322,high,0.08016014237762302,low,,"[35, 18, 6, 4, 2, 1, 1, 1, 1, 1]"
exponential_low_high_medium_0_0,61,low,45.20859754608718,high,0.2060252537714783,medium,,"[61, 30, 16, 7, 5, 1, 1, 1, 1, 0]"
exponential_low_high_medium_0_1,53,low,36.60754811412233,high,0.3309078702854576,medium,,"[53, 32, 20, 13, 6, 4, 2, 1, 1, 0]"
exponential_low_high_medium_1_0,55,low,38.7899236287919,high,0.34013930402616793,medium,,"[55, 17, 7, 3, 2, 2, 1, 1, 1, 1]"
exponential_low_high_medium_1_1,54,low,39.626881734166226,high,0.40619400313458887,medium,,"[54, 17, 6, 4, 3, 2, 1, 1, 1, 1]"
exponential_low_high_medium_2_0,36,low,36.21220460585499,high,0.28882091037252394,medium,,"[36, 25, 17, 12, 7, 4, 2, 1, 1, 1]"
exponential_low_high_medium_2_1,44,low,31.47270586332971,high,0.22716675425181257,medium,,"[44, 31, 20, 13, 9, 5, 3, 3, 1, 1]"
exponential_low_high_medium_3_0,54,low,30.928737376555794,high,0.26971265180782844,medium,,"[54, 30, 19, 10, 8, 4, 4, 1, 1, 1]"
exponential_low_high_medium_3_1,72,low,40.09415202143128,high,0.3589778233042043,medium,,"[72, 41, 25, 15, 11, 5, 2, 2, 2, 1]"
exponential_low_high_medium_4_0,39,low,40.499147535931584,high,0.4332448728191901,medium,,"[39, 22, 12, 8, 7, 4, 3, 1, 1, 1]"
exponential_low_high_medium_4_1,47,low,35.14299913684029,high,0.3714678817443353,medium,,"[47, 20, 14, 7, 3, 3, 1, 1, 1, 1]"
exponential_low_high_medium_5_0,57,low,50.17603364267685,high,0.27077784921612186,medium,,"[57, 41, 31, 20, 15, 9, 7, 6, 1, 1]"
exponential_low_high_medium_5_1,54,low,46.45880884194709,high,0.38158378353682215,medium,,"[54, 38, 28, 18, 14, 10, 5, 4, 3, 1]"
exponential_low_high_medium_6_0,70,low,40.79171110250161,high,0.2767512323957119,medium,,"[70, 34, 23, 14, 7, 4, 2, 2, 1, 1]"
exponential_low_high_medium_6_1,51,low,45.86552705886732,high,0.34019512598555085,medium,,"[51, 26, 15, 12, 9, 6, 4, 3, 2, 2]"
exponential_low_high_medium_7_0,34,low,32.68219507321851,high,0.29737130219981756,medium,,"[34, 20, 12, 8, 5, 5, 4, 3, 1, 1]"
exponential_low_high_medium_7_1,69,low,33.44831397244001,high,0.2755324858053186,medium,,"[69, 44, 31, 15, 11, 8, 5, 4, 2, 1]"
exponential_low_high_medium_8_0,50,low,27.31201779163252,high,0.32614876219628997,medium,,"[50, 31, 23, 10, 7, 3, 2, 2, 1, 1]"
exponential_low_high_medium_8_1,44,low,42.88269874003082,high,0.28489089329729056,medium,,"[44, 21, 14, 7, 6, 5, 4, 4, 3, 2]"
exponential_low_high_medium_9_0,51,low,35.759620567245484,high,0.22310065255006695,medium,,"[51, 23, 8, 4, 2, 2, 1, 1, 1, 1]"
exponential_low_high_medium_9_1,50,low,27.565182183404872,high,0.4052328292839374,medium,,"[50, 19, 7, 4, 2, 2, 1, 1, 1, 0]"
exponential_low_high_high_0_0,48,low,33.31948704063387,high,0.6309828942604313,high,,"[48, 32, 23, 13, 8, 5, 5, 4, 3, 1]"
exponential_low_high_high_0_1,53,low,30.220426148803643,high,0.6321954236705143,high,,"[53, 22, 8, 3, 2, 1, 1, 1, 1, 1]"
exponential_low_high_high_1_0,49,low,44.32166286027897,high,0.7550821555038926,high,,"[49, 23, 11, 5, 3, 1, 1, 1, 1, 1]"
exponential_low_high_high_1_1,56,low,35.7410293964291,high,0.7814163638019098,high,,"[56, 17, 8, 4, 3, 3, 2, 2, 2, 1]"
exponential_low_high_high_2_0,59,low,41.473886498413734,high,0.7401246226294004,high,,"[59, 30, 23, 16, 11, 6, 3, 2, 2, 1]"
exponential_low_high_high_2_1,54,low,38.582160049355274,high,0.7532545500686124,high,,"[54, 26, 16, 10, 6, 4, 3, 1, 1, 1]"
exponential_low_high_high_3_0,48,low,41.476591784593914,high,0.7463075350534504,high,,"[48, 23, 15, 9, 7, 5, 1, 1, 1, 1]"
exponential_low_high_high_3_1,44,low,25.711651772299767,high,0.6572852751174104,high,,"[44, 26, 18, 9, 7, 4, 3, 3, 2, 0]"
exponential_low_high_high_4_0,36,low,40.97504850429407,high,0.70801934940123,high,,"[36, 14, 7, 5, 5, 4, 3, 1, 1, 1]"
exponential_low_high_high_4_1,51,low,30.05258576337748,high,0.5749146486391502,high,,"[51, 27, 19, 11, 6, 5, 4, 2, 1, 1]"
exponential_low_high_high_5_0,61,low,30.135525427334734,high,0.7290000145349145,high,,"[61, 35, 24, 18, 11, 7, 3, 2, 1, 1]"
exponential_low_high_high_5_1,34,low,39.649477335632,high,0.6071978719568375,high,,"[34, 22, 16, 11, 8, 7, 5, 3, 2, 1]"
exponential_low_high_high_6_0,58,low,41.955081469942684,high,0.7089762889401335,high,,"[58, 25, 14, 7, 1, 1, 1, 1, 1, 1]"
exponential_low_high_high_6_1,43,low,43.7015707635268,high,0.6664496154092111,high,,"[43, 21, 12, 8, 5, 2, 2, 2, 1, 1]"
exponential_low_high_high_7_0,53,low,40.85135458586285,high,0.7492847137044568,high,,"[53, 23, 14, 9, 7, 5, 3, 1, 1, 1]"
exponential_low_high_high_7_1,37,low,36.25482503454184,high,0.6699546240578336,high,,"[37, 20, 9, 6, 2, 2, 2, 2, 2, 1]"
exponential_low_high_high_8_0,37,low,38.43157874826724,high,0.741669408380459,high,,"[37, 16, 11, 6, 3, 1, 1, 1, 1, 1]"
exponential_low_high_high_8_1,62,low,27.306079997708945,high,0.7739705634773641,high,,"[62, 35, 17, 10, 5, 3, 2, 2, 1, 1]"
exponential_low_high_high_9_0,68,low,24.578796274407225,high,0.6972172439507032,high,,"[68, 30, 15, 11, 7, 4, 3, 1, 1, 1]"
exponential_low_high_high_9_1,49,low,29.80192546792172,high,0.8438388672313676,high,,"[49, 23, 12, 7, 6, 5, 2, 2, 2, 2]"
exponential_medium_low_low_0_0,155,medium,5.776743927526693,low,0.026074461676933204,low,,"[155, 91, 54, 34, 19, 11, 6, 2, 1, 1, 1]"
exponential_medium_low_low_0_1,224,medium,3.8569209731786964,low,0.044391919792616,low,,"[224, 141, 81, 52, 32, 20, 10, 6, 2, 1, 1, 1]"
exponential_medium_low_low_1_0,197,medium,5.256981316219645,low,0.05932261444242327,low,,"[197, 74, 33, 10, 5, 2, 1, 1, 1, 1]"
exponential_medium_low_low_1_1,218,medium,6.510176780616376,low,0.03982417853283654,low,,"[218, 95, 42, 12, 8, 4, 3, 1, 1, 1, 0]"
exponential_medium_low_low_2_0,178,medium,7.139276199455037,low,0.06852492767937912,low,,"[178, 95, 53, 29, 18, 7, 4, 3, 2, 1]"
exponential_medium_low_low_2_1,204,medium,6.372354726560519,low,0.02892442258310121,low,,"[204, 119, 68, 39, 22, 16, 6, 3, 3, 2, 0]"
exponential_medium_low_low_3_0,288,medium,4.387017446071418,low,0.04303235149700432,low,,"[288, 189, 133, 80, 56, 37, 26, 15, 8, 3, 1]"
exponential_medium_low_low_3_1,195,medium,5.41870802294279,low,0.07756169805631258,low,,"[195, 127, 84, 48, 31, 18, 12, 7, 5, 0]"
exponential_medium_low_low_4_0,197,medium,5.352859372434919,low,0.08399603741513306,low,,"[197, 121, 63, 36, 29, 21, 14, 9, 3, 1, 1, 0]"
exponential_medium_low_low_4_1,146,medium,6.296684168198718,low,0.05596540373594501,low,,"[146, 82, 33, 25, 16, 10, 5, 3, 2, 1, 0]"
exponential_medium_low_low_5_0,213,medium,6.316520049025899,low,0.034269520281292765,low,,"[213, 128, 72, 38, 15, 10, 5, 1, 1, 1, 0]"
exponential_medium_low_low_5_1,171,medium,7.326684071838653,low,0.06656524475239171,low,,"[171, 106, 55, 29, 11, 8, 3, 1, 1, 1]"
exponential_medium_low_low_6_0,181,medium,6.219780051832179,low,0.04053839924501571,low,,"[181, 122, 75, 49, 25, 12, 8, 6, 5, 4, 3, 0]"
exponential_medium_low_low_6_1,210,medium,4.998583922041194,low,0.04907158846356409,low,,"[210, 148, 89, 60, 39, 20, 11, 7, 6, 5, 4, 2]"
exponential_medium_low_low_7_0,188,medium,7.069780256816897,low,0.04949330999097004,low,,"[188, 108, 59, 31, 18, 11, 7, 4, 3, 2, 0]"
exponential_medium_low_low_7_1,224,medium,5.9674273769175805,low,0.06221379140386783,low,,"[224, 126, 63, 33, 20, 11, 7, 5, 4, 3, 1]"
exponential_medium_low_low_8_0,180,medium,8.813778301883444,low,0.07115218984844282,low,,"[180, 82, 41, 19, 10, 8, 5, 4, 3, 1]"
exponential_medium_low_low_8_1,181,medium,4.8670105638171375,low,0.03342962355733082,low,,"[181, 94, 50, 28, 15, 12, 7, 5, 4, 3, 1]"
exponential_medium_low_low_9_0,197,medium,5.361406566293243,low,0.0074964025989985444,low,,"[197, 93, 43, 23, 11, 7, 3, 2, 1, 1]"
exponential_medium_low_low_9_1,199,medium,4.791427697359141,low,0.01891560593689161,low,,"[199, 99, 42, 25, 14, 7, 4, 3, 1, 1, 0]"
exponential_medium_low_medium_0_0,174,medium,6.037171719124117,low,0.3012570382827131,medium,,"[174, 98, 55, 34, 21, 11, 6, 2, 1, 1, 1]"
exponential_medium_low_medium_0_1,242,medium,6.9552792984994065,low,0.3972789732158245,medium,,"[242, 138, 85, 54, 36, 18, 8, 5, 2, 1]"
